Product Name,Price,Rating,M.R.P,Expected Delivery
"ASUS Vivobook 16X (2022), AMD Ryzen 7 5800H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB712WS","59,990",4.4 out of 5 stars,"₹59,990","Tomorrow, 24 May"
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS","53,990",4.0 out of 5 stars,"₹53,990","Tomorrow, 24 May"
"HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.46 Kg, 14s-dq3037tu","33,550",3.6 out of 5 stars,"₹33,550","Friday, 26 May"
"HP 15s, AMD Ryzen 5 5500U, 15.6 inch(39.6cm) FHD Micro-Edge Anti-Glare Laptop (8GB RAM/512 GB SSD/AMD Radeon Graphics/Win 11/MSO 21/Alexa/Dual Speakers/1.69 Kgs/Natural Silver) 15s-eq2223AU","44,490",4.2 out of 5 stars,"₹44,490","Tomorrow, 24 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","48,990",4.0 out of 5 stars,"₹48,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Friday, 26 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Tomorrow, 24 May"
"(Renewed) Lenovo IdeaPad 1 Intel Celeron N4020 11.6'' HD Laptop (4GB/256GB SSD/Windows 11/Office 2021/Platinum Grey/1.2Kg), 81VT009UIN","16,732",3.3 out of 5 stars,"₹16,732","Tomorrow, 24 May"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3150U/4GB RAM/1TB HDD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ00ALIH","18,990",3.1 out of 5 stars,"₹18,990","Thursday, 25 May"
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 512gb SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","20,399",4.0 out of 5 stars,"₹20,399","Thursday, 25 May"
"Lenovo IdeaPad Slim 5 AMD Ryzen 7 5700U 15.6""(39.62cm) FHD IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/HD Camera/3 Month Game Pass/Graphite Grey/1.66Kg), 82LN00JSIN","65,990",4.3 out of 5 stars,"₹65,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 1 AMD Ryzen 3 3250U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Cloud Grey/1.6Kg), 82R10049IN","36,990",3.9 out of 5 stars,"₹36,990","Saturday, 27 May"
"Microsoft Surface GO 3 8VA-00013 10.5"" (26.67 cms) Laptop (Intel Pentium T6600 Processor/8GB/128GB SSD/Windows 11 Home), Platinum","61,990",4.0 out of 5 stars,"₹61,990","Tomorrow, 24 May"
"Lenovo V15 Laptop AMD Ryzen 5 5500U,8 GB DDR4 RAM,512 GB SSD PCIe,AMD Radeon™ Graphics,15.6"" FHD Display,Windows 11 with Ms-Office Lifetime Validity,Silver Grey, 1 Year Warranty","39,999",4.5 out of 5 stars,"₹39,999","Thursday, 25 May"
"HP Pavilion 15 AMD Ryzen 5-5625U, 16GB RAM/512GB SSD 15.6inch(39.6 cm) FHD IPS Micro-Edge Display/Radeon Graphics/Backlit Kb/Windows 11 Home/Alexa/B&O Audio/Office 2021,15-Eh2024au","58,990",4.2 out of 5 stars,"₹58,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Monday, 29 May"
"Honor MagicBook X14, 11th Gen Intel Core i5-1135G7, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/512GB PCIe SSD/Windows 11/Backlit Keyboard/Fingerprint Login/1.38Kg), Space Gray","43,990",4.2 out of 5 stars,"₹43,990","Tomorrow, 24 May"
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800N2IN","38,990",4.1 out of 5 stars,"₹38,990","Thursday, 25 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Friday, 26 May"
"Dell Vostro 3425 Laptop, AMD R3-5425U, 8GB DDR4, 256GB SSD, Win 11 + MSO'21, 14.0"" (35.56 Cms) FHD WVA AG 250 nits, 15 Month McAfee, Carbon Black, 1.48Kgs","36,490",3.8 out of 5 stars,"₹36,490","Tomorrow, 24 May"
"HP Chromebook x360 Intel Celeron N4120 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome OS 64/UHD Graphics,1.49kg), 14a-ca0504TU","27,490",3.9 out of 5 stars,"₹27,490","Tomorrow, 24 May"
"HP Pavilion 15 12Th Gen Intel Core I5 8Gb Sdram/512Gb Ssd 15.6 Inches Fhd,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Windows 11 Home/Ms Office 2021/Fast Charge/1.75Kg, 15-Eg2009Tu, Silver","64,990",3.9 out of 5 stars,"₹64,990","Tomorrow, 24 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Saturday, 27 May"
"ASUS Vivobook S 15 OLED (2023), Intel Core i9-13900H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/1TB SSD/Iris Xe/Win 11/Office 2021/75W Battery/Silver/1.7 kg) S5504VA-MA953WS","1,09,950",5.0 out of 5 stars,"₹1,09,950","Tomorrow, 24 May"
"ASUS Vivobook S 14 Flip 2022, AMD Ryzen 5 5600H, 14.0-inch (35.56 cm) FHD+ 16:10, 2-in-1 Laptop (16GB/512GB SSD/Win11/Office 2021/Backlit/FingerPrint/50WHr/Cool Silver/1.50 kg), TN3402QA-LZ540WS","62,990",3.0 out of 5 stars,"₹62,990","Tomorrow, 24 May"
"ASUS Vivobook Pro 15, AMD Ryzen 7 5800H, 15.6"" (39.62 cm) HD, Thin & Light Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Backlit/Fingerprint/Blue/1.80 kg), M6500QC-HN741WS","76,990",5.0 out of 5 stars,"₹76,990","Tomorrow, 24 May"
"ASUS Vivobook 16X (2022), AMD Ryzen 7 5800H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB712WS","59,990",4.4 out of 5 stars,"₹59,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Tomorrow, 24 May"
"Honor MagicBook X14, 11th Gen Intel Core i5-1135G7, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/512GB PCIe SSD/Windows 11/Backlit Keyboard/Fingerprint Login/1.38Kg), Space Gray","43,990",4.2 out of 5 stars,"₹43,990","Tomorrow, 24 May"
"Lenovo V15 Laptop AMD Ryzen 5 5500U,8 GB DDR4 RAM,512 GB SSD PCIe,AMD Radeon™ Graphics,15.6"" FHD Display,Windows 11 with Ms-Office Lifetime Validity,Silver Grey, 1 Year Warranty","39,999",4.5 out of 5 stars,"₹39,999","Thursday, 25 May"
"Dell Inspiron 3520 Laptop,12th Gen Intel Core i5-1235U, Windows 11 + MSO'21, 8GB, 1TB HDD + 256GB SSD, 15.6"" (39.62Cms) FHD WVA AG 120Hz 250 nits, 15 Month McAfee, Black, 1.65Kgs","58,490",3.7 out of 5 stars,"₹58,490","Tomorrow, 24 May"
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 512gb SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","20,399",4.0 out of 5 stars,"₹20,399","Thursday, 25 May"
"HP Pavilion 14 12th Gen Intel Core i5 8GB RAM/512GB SSD 14 inch(35.6cm) IPS Micro-Edge FHD Laptop/Intel Iris Xe Graphics/B&O/Win 11/Alexa Built-in/Backlit KB/MSO 2021/Natural Silver, 14-dv2053TU","62,990",4.1 out of 5 stars,"₹62,990","Tomorrow, 24 May"
"ASUS Vivobook 16X 2023, Intel Core i5-12450H 12th Gen, 16.0-inch FHD+ 120Hz, Thin & Light Laptop (8GB/512GB SSD/NVIDIA GeForce RTX 2050/Win11/FingerPrint/Black/1.80 kg),K3605ZF-MB521WS","68,990",,"₹68,990","Tomorrow, 24 May"
"HP Pavilion 15 AMD Ryzen 5-5625U, 16GB RAM/512GB SSD 15.6inch(39.6 cm) IPS Micro-Edge Touch Display/Radeon Graphics/Backlit Kb/Windows 11 Home/Alexa/B&O Audio/FPR/MSO,15-eh2047au","60,990",4.2 out of 5 stars,"₹60,990","Tomorrow, 24 May"
Dell Inspiron 15-inch Laptop | Windows 11 and MS Office 2021 | Intel Core i5-1235U | 8GB RAM and 512GB SSD | FHD WVA AG 120Hz 250 Nits | 3520 - Black (D560871WIN9B),"56,379",3.7 out of 5 stars,"₹56,379","Tomorrow, 24 May"
"HP Victus Gaming Latest 12th Gen Intel Core i5 12450H Processor 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/BL KB/Win 11/MSO/B&O/Alexa/Xbox Pass), 15-fa0070TX","64,400",4.1 out of 5 stars,"₹64,400","Thursday, 25 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Monday, 29 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 24 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 24 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Tomorrow, 24 May"
"Acer Extensa 15 Thin & Light Intel Processor Pentium Silver N5030 15.6 inches(39.6cm) Business Laptop (4GB RAM/1TB HDD/Windows 10 Home/Integrated Graphic Card/Black/1.9 Kg, EX215-31)","26,999",3.3 out of 5 stars,"₹26,999","Saturday, 27 May"
"ASUS Vivobook 16X (2022), 16-inch (40.64 cms) WUXGA, AMD Ryzen 5 5600H, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Quiet Blue/1.8 kg), M1603QA-MB502WS","47,990",4.1 out of 5 stars,"₹47,990","Tomorrow, 24 May"
Acer Aspire 3 Laptop AMD Ryzen™ 3 7320U Quad-Core Processor (8 GB/256 GB SSD/AMD Radeon Graphics/Windows 11 Home) A315-24P (39.6 cm) 15.6 Inch Full HD Display,"32,990",4.0 out of 5 stars,"₹32,990","Thursday, 25 May"
"HP Chromebook 15a Intel Celeron N4500 15.6 inch (39.6cm) HD,Anti-Glare, Micro-Edge Laptop(4GB RAM/128 GB eMMC/Intel UHD Graphics/Google Assistant/Chrome 64/Numeric Keypad/Dual Speaker) 15a- na0012TU","29,027",,"₹29,027","Tomorrow, 24 May"
"ASUS Vivobook Pro 15 OLED, AMD Ryzen 5 5600H, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/4GB RTX 3050/Windows 11/Office 2021/Backlit KB/FP Sensor/Silver/1.65 kg), M3500QC-L1502WS","72,020",4.8 out of 5 stars,"₹72,020","Tomorrow, 24 May"
"Dell Vostro 3425 Laptop, AMD R3-5425U, 8GB DDR4, 256GB SSD, Win 11 + MSO'21, 14.0"" (35.56 Cms) FHD WVA AG 250 nits, 15 Month McAfee, Carbon Black, 1.48Kgs","36,490",3.8 out of 5 stars,"₹36,490","Tomorrow, 24 May"
(Renewed) DELL LATITUDE 7490 (Core i5 8th GEN/ 8GB RAM/ 256GB SSD/ WEBCAM/ 14''/ WIN-10 PR0) 1 Year Warranty,"21,952",2.9 out of 5 stars,"₹21,952","Thursday, 25 May"
"HP Pavilion Plus, 12th Gen Intel Core i7 16GB RAM/1TB SSD 14 inch(35.6 cm)Creator Laptop with OLED,UWVA,Eye Safe Laptop/Intel Iris Xe Graphics/Backlit KB/B&O/FPR/Win 11/Alexa Built-in/MSO,14-eh0024TU","93,749",4.0 out of 5 stars,"₹93,749","Tomorrow, 24 May"
"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Grey/1.8 kg), K3502ZA-L501WS","71,990",4.3 out of 5 stars,"₹71,990",
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","51,990",4.0 out of 5 stars,"₹51,990","Tomorrow, 24 May"
"MSI Cyborg 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4060, 8GB GDDR6/Translucent Black/1.98Kg), A12VF-069IN","1,09,990",4.3 out of 5 stars,"₹1,09,990","Tomorrow, 24 May"
"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Iron Grey/1Y Onsite + 1Y ADP Add On/1.7 kg), 82TTA00VIH","38,801",,"₹38,801","Tomorrow, 24 May"
"Lenovo Yoga Slim 7 Pro Intel Evo Core i5-11320H 14""(35.6cm) 2.8K Laptop(16GB/512GB SSD/Win11/MSO 2021/90Hz/3Yr Brand Warranty/1.3Kg),82NC00EWIN,5% Instant Off on APay ICICI CreditCard (Prime only)","69,990",4.2 out of 5 stars,"₹69,990","Tomorrow, 24 May"
"HP 14s, Ryzen 7- 5700U 16GB RAM/512GB SSD 14-inches (35.6 cm) FHD, IPS, Micro-Edge Display/AMD Radeon Graphics/Alexa/Win 11/Backlit KB/Dual Speakers/MSO 2021/1.46 Kg, 14s- fy1005AU , Windows 11 Home","60,490",4.1 out of 5 stars,"₹60,490","Tomorrow, 24 May"
"RedmiBook Pro Intel Core i5 11th Gen H Series 15.6-inch(39.62 cm) Thin and Light Laptop (8GB/512 GB SSD/Windows 11) (Charcoal Gray, 1.8 kg, with MS Office'21)",,3.9 out of 5 stars,,
"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 8 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","19,899",4.0 out of 5 stars,"₹19,899","Thursday, 25 May"
"Honor MagicBook X 14, Intel Core i5-10210U 14 inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/512GB PCIe SSD/Windows 10/1.38Kg), Gray","42,990",4.3 out of 5 stars,"₹42,990","Tomorrow, 24 May"
HP 247 G8 Notebook PC/14 inch(35.6 cm) HD Display/Micro-Edge/Anti-Glare/AMD Ryzen 5 /8GB RAM/512GB SSD/AMD Radeon Vega 8 Graphics/Windows 11,"35,999",,"₹35,999","Thursday, 25 May"
Acer Aspire 3 Thin and Light Laptop Intel Core i5 12th Generation (8GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Display,"48,990",4.7 out of 5 stars,"₹48,990","Thursday, 25 May"
"HP Victus Gaming Laptop 12th Gen Intel Core i5-12450H 15.6 inch(39.6 cm) FHD IPS Gaming Laptop(16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050 graphics/144Hz/Backlit KB/B&O/Alexa/Xbox),15-fa0666TX","72,990",4.1 out of 5 stars,"₹72,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Friday, 26 May"
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800N2IN","38,990",4.1 out of 5 stars,"₹38,990","Thursday, 25 May"
(Renewed) DELL LATITUDE 7490 (Core i5 8th GEN/ 8GB RAM/ 256GB SSD/ WEBCAM/ 14''/ WIN-10 PR0) 1 Year Warranty,"21,952",2.9 out of 5 stars,"₹21,952","Thursday, 25 May"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3150U/4GB RAM/256GB HDD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ00AGIH","20,850",4.0 out of 5 stars,"₹20,850","Tomorrow, 24 May"
"Honor MagicBook X 14, Intel Core i5-10210U 14 inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop (8GB/512GB PCIe SSD/Windows 10/1.38Kg), Gray","42,990",4.3 out of 5 stars,"₹42,990","Tomorrow, 24 May"
"Lenovo E41-55 AMD 14-inch (35.56cm) HD Thin and Light Laptop (AMD Athlon Pro 3045B / 4GB RAM/ 1TB HDD/Windows 10 /Integrated AMD Radeon Graphics/Iron Grey/ 1.59 kg), 82FJ00ABIH","19,980",2.4 out of 5 stars,"₹19,980","Tomorrow, 24 May"
Xiaomi NoteBook Pro 120 12th Gen Intel i5-12450H Thin & Light (16GB LPDDR5 RAM/512GB SSD/Iris Xe Graphics/14³ 2.5K Resolution/120Hz Display/Win 11/Thunderbolt 4/MS Office 21/Fingerprint Sensor/1.45Kg),"64,999",4.0 out of 5 stars,"₹64,999","Tomorrow, 24 May"
"MSI Thin GF63, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 4050, GDDR6 6GB/Black/1.86Kg), A12VE-070IN","97,990",,"₹97,990","Tomorrow, 24 May"
"HP Victus Gaming Latest AMD Ryzen 7 5800H, 16.1-inch(40.9 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/144 Hz/GeForce RTX 3050 4GB Graphics/Backlit KB/Win 11/Xbox Game Pass(30 Days)/MSO 2021),16-e0305ax","67,990",4.4 out of 5 stars,"₹67,990","Saturday, 27 May"
"ASUS TUF Gaming F15, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W","66,990",5.0 out of 5 stars,"₹66,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Tomorrow, 24 May"
"HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/MSO 2021/1.46 Kg, 14s-dq3037tu","33,550",3.6 out of 5 stars,"₹33,550","Friday, 26 May"
"Lenovo Ideapad Gaming 3 AMD Ryzen 5 5600H 15.6"" (39.62cm) FHD IPS Gaming Laptop (8GB/512GB SSD/4GB NVIDIA GTX 1650/120Hz/Win 11/Backlit Keyboard/3months Game Pass/Shadow Black/2.25Kg), 82K201YAIN","55,990",4.2 out of 5 stars,"₹55,990","Thursday, 25 May"
"Lenovo IdeaPad Slim 1 Ryzen 3 7320U 15.6"" (39.62cm) FHD Laptop (8GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Cloud Grey/1.58Kg), 82VG009MIN","40,990",3.0 out of 5 stars,"₹40,990","Tomorrow, 24 May"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3050U/4GB RAM/1TB HDD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ00B2IH","18,590",3.6 out of 5 stars,"₹18,590","Tomorrow, 24 May"
"Dell Inspiron 3511 Laptop,11th Gen Intel Core I5-1135G7, Windows 11 + MSO'21, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD AG Backlit KB, Platinum Silver (D560784Win9S, 1.8Kgs)","52,900",3.4 out of 5 stars,"₹52,900","Tomorrow, 24 May"
"Dell Vostro 3425 Laptop, AMD Ryzen 5-5500U/ 8GB/ 512GB/ 14.0"" (35.56Cms) FHD WVA AG 250 nits/Win 11+ MSO'21/15 Month McAfee/Carbon Black/ 1.48Kgs","47,490",,"₹47,490","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD IPS Anti-Glare (16GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr Warranty/3months Game Pass/Storm Grey/1.85Kg), 82SF008YIN","66,990",4.0 out of 5 stars,"₹66,990","Saturday, 27 May"
"(Renewed) Lenovo Thinkpad Laptop T460 Intel Core i5 - 6300u Processor 16 GB Ram & 1 TB SSD, 14 Inches Notebook Computer","20,184",3.4 out of 5 stars,"₹20,184","Thursday, 25 May"
"HP 15s, AMD Ryzen 5 5500U, 15.6 inch(39.6cm) FHD Micro-Edge Anti-Glare Laptop (8GB RAM/512 GB SSD/AMD Radeon Graphics/Win 11/MSO 21/Alexa/Dual Speakers/1.69 Kgs/Natural Silver) 15s-eq2223AU","44,490",4.2 out of 5 stars,"₹44,490","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.65Kg), 82H802XXIN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Monday, 29 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Tomorrow, 24 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 24 May"
"ASUS Vivobook 16X 2023, Intel Core i5-12450H 12th Gen, 16.0-inch FHD+ 120Hz, Thin & Light Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 2050/Win11/FingerPrint/Black/1.80 kg),K3605ZF-MB541WS","72,990",,"₹72,990","Tomorrow, 24 May"
"ASUS Vivobook S 15 2022, Intel Core i5-12500H 12th Gen, 15.6-inch (39.62 cms) FHD, Thin & Light Laptop (8GB/512GB SSD/Win11/Office 2021/Backlit/FingerPrint/70WHr/Indie Black/1.80 kg), K3502ZA-KJ522WS","62,990",,"₹62,990","Thursday, 25 May"
"Lenovo ThinkBook 15 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD 220 nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/MS Office/Mineral Grey/1.7 Kg), 21A4A09UIH","45,990",3.9 out of 5 stars,"₹45,990","Tomorrow, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0062IN","55,990",4.1 out of 5 stars,"₹55,990","Tomorrow, 24 May"
HP Chromebook x360 13b MediaTek Kompanio 1200 13.3inch(33.8cm) FHD Touch Covertible Laptop (8GB RAM/256 GB SSD/B&O/7MediaTek Integrated Arm Mali Graphics/Backlit KB/Chrome 64) 13b-ca0006MU,"45,108",,"₹45,108","Tomorrow, 24 May"
"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i7-13650HX 13th Gen, 16"" FHD+ 165Hz, 6GB RTX 4050, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Green/2.50 Kg), G614JU-N3201WS","1,52,990",5.0 out of 5 stars,"₹1,52,990","Tomorrow, 24 May"
