Product Name,Price,Rating,M.R.P,Expected Delivery
"HP Pavilion 15 AMD Ryzen 5-5625U, 16GB RAM/512GB SSD 15.6inch(39.6 cm) IPS Micro-Edge Touch Display/Radeon Graphics/Backlit Kb/Windows 11 Home/Alexa/B&O Audio/FPR/MSO,15-eh2047au","60,990",4.2 out of 5 stars,"₹60,990","Tomorrow, 23 May"
"Lenovo ThinkBook 15 Intel Core i5 1235U 15.6"" (39.62cm) FHD 220 Nits Antiglare Thin and Light Laptop (16GB/1TB SSD/Windows 11 Home/MS Office/Mineral Grey/1.7 Kg/Backlit), 21DJA0D9IH","68,990",3.0 out of 5 stars,"₹68,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 3 Chromebook Intel Celeron N4020 14'' (35.56cm) FHD IPS Touchscreen Thin & Light Laptop (4GB/64GB eMMC/Chrome OS/Upto 10hr Battery/2W x2 HD Speaker/Platinum Grey/1.4Kg), 82C1002SHA","21,990",3.7 out of 5 stars,"₹21,990","Tomorrow, 23 May"
"MSI Katana 15, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4060, 8GB GDDR6/Black/2.6Kg), B13VFK-296IN","1,39,990",4.4 out of 5 stars,"₹1,39,990","Tomorrow, 23 May"
"HP 15s, AMD Ryzen 3 5300U, 15.6 inch(39.6cm) FHD Anti-Glare Laptop(8GB RAM/512 GB SSD/AMD Radeon Graphics/Win 11/MSO/Backlit Keyboard/Dual Speakers) 15s- eq2213AU","38,999",3.9 out of 5 stars,"₹38,999","Tomorrow, 23 May"
"HP 245 G8 Laptop 62G69PA (AMDRyzen™3 3250U/8GB Ram/ 512 GB SSD/ 14"" Inch HD/ Windows 11 HomeSingleLanguage/1 Year Warranty)","32,990",4.1 out of 5 stars,"₹32,990","Tomorrow, 23 May"
"HP Victus Gaming Latest 12th Gen Intel Core i5 12450H Processor 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/BL KB/Win 11/MSO/B&O/Alexa/Xbox Pass), 15-fa0070TX","64,400",4.1 out of 5 stars,"₹64,400","Thursday, 25 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","51,990",4.0 out of 5 stars,"₹51,990","Tomorrow, 23 May"
"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Grey/1.8 kg), K3502ZA-L501WS","71,990",4.3 out of 5 stars,"₹71,990",
"HP 255 G8 AMD Athlon 3050 - (4 GB/256 GB SSD/DOS) 6X4B2PA#ACJ Notebook (15.6 inch, Black)","22,790",3.5 out of 5 stars,"₹22,790","Wednesday, 24 May"
"Lenovo ThinkBook 15 Intel 12th Gen Core i5 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office H&S 2021/Backlit/Mineral Grey/1.7 Kg), 21DJA04LIH","64,990",3.6 out of 5 stars,"₹64,990","Tomorrow, 23 May"
"ASUS Eeebook 14, Intel Celeron N4500, 14"" (35.56 cm) HD, Thin and Light Laptop (4GB/256GB SSD/Integrated Graphics/Windows 11/with Numberpad/White/1.3 kg), E410KA-BV092W","25,990",5.0 out of 5 stars,"₹25,990","Wednesday, 24 May"
"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ324WS","45,990",4.7 out of 5 stars,"₹45,990","Tomorrow, 23 May"
"ASUS Vivobook 16X (2022), 16.0-inch (40.64 cms) FHD+ 16:10, AMD Ryzen 5 5600H, Thin and Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.80 kg), M1603QA-MB501WS","47,990",4.1 out of 5 stars,"₹47,990","Wednesday, 24 May"
Xiaomi NoteBook Pro 120 12th Gen Intel i5-12450H Thin & Light (16GB LPDDR5 RAM/512GB SSD/Iris Xe Graphics/14³ 2.5K Resolution/120Hz Display/Win 11/Thunderbolt 4/MS Office 21/Fingerprint Sensor/1.45Kg),"64,999",4.0 out of 5 stars,"₹64,999","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0062IN","55,990",4.1 out of 5 stars,"₹55,990","Friday, 26 May"
HP 247 G8 Notebook PC/14 inch(35.6 cm) HD Display/Micro-Edge/Anti-Glare/AMD Ryzen 5 /8GB RAM/512GB SSD/AMD Radeon Vega 8 Graphics/Windows 11,"35,999",,"₹35,999","Wednesday, 24 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Wednesday, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Wednesday, 24 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 23 May"
Acer Aspire 3 Intel Core i5 12th Generation (16GB/512 GB SSD/Windows 11 Home/MS Office/1.7 Kg/Silver) A315-59 with 15.6-inch (39.6 cms) Full HD Laptop,"50,990",4.7 out of 5 stars,"₹50,990","Saturday, 27 May"
Dell Inspiron 15-inch Laptop | Windows 11 and MS Office 2021 | Intel Core i5-1235U | 8GB RAM and 512GB SSD | FHD WVA AG 120Hz 250 Nits | 3520 - Black (D560871WIN9B),"56,379",3.8 out of 5 stars,"₹56,379","Tomorrow, 23 May"
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-10300H 10th Gen, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/Windows 11/Office H&S/Black/2.3 Kg), FX506LHB-HN355WS","56,900",4.3 out of 5 stars,"₹56,900","Tomorrow, 23 May"
"ASUS Vivobook 16X 2023, Intel Core i9-13900H 13th Gen, 16.0-inch FHD+ 120Hz, Thin & Light Laptop (16GB/1TB SSD/NVIDIA Geforce RTX 3050 4GB/Win11/FingerPrint/Black/1.80 kg),K3605VC-MB951WS","1,09,990",,"₹1,09,990","Wednesday, 24 May"
"Lenovo V15 Laptop AMD Ryzen 5 5500U,8 GB DDR4 RAM,512 GB SSD PCIe,AMD Radeon™ Graphics,15.6"" FHD Display,Windows 11 with Ms-Office Lifetime Validity,Silver Grey, 1 Year Warranty","39,999",4.5 out of 5 stars,"₹39,999","Wednesday, 24 May"
"Acer Swift 3 T&L Laptop Intel EVO Core i5 12th Gen Processor- (8GB/512GB/Win11/MS Office/1.2kg/Backlit Keyboard/FP Reader) SF314-512 with 35.6 cm (14"") FHD IPS Display","59,990",4.2 out of 5 stars,"₹59,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD IPS Anti-Glare (16GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr Warranty/3months Game Pass/Storm Grey/1.85Kg), 82SF008YIN","66,990",4.0 out of 5 stars,"₹66,990","Friday, 26 May"
"Lenovo V14 Intel Core i5 11th Gen 14"" (35.6 cm) HD (1366x768) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.6 kg), 82KAA002IH","47,199",2.9 out of 5 stars,"₹47,199","Friday, 26 May"
"Lenovo Yoga Slim 7 Pro Intel Evo Core i5-11320H 14""(35.6cm) 2.8K Laptop(16GB/512GB SSD/Win11/MSO 2021/90Hz/3Yr Brand Warranty/1.3Kg),82NC00EWIN,5% Instant Off on APay ICICI CreditCard (Prime only)","69,990",4.2 out of 5 stars,"₹69,990","Tomorrow, 23 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","51,990",4.0 out of 5 stars,"₹51,990","Tomorrow, 23 May"
"MSI Modern 14, Intel 13th Gen. i5-1335U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C13M-436IN","62,990",,"₹62,990","Tomorrow, 23 May"
"HP Pavilion 15 AMD Ryzen 5-5625U 8Gb Ram/512Gb Ssd 15.6 Inches Laptop Fhd IPS Micro-Edge Display/Radeon Graphics/Windows 11 Home/Backlit Kb/Alexa/B&O Audio/Ms Office 2021, 15-Eh2018Au, Natural Silver","54,990",4.2 out of 5 stars,"₹54,990","Friday, 26 May"
"(Renewed) Dell Intel 5th Gen Core i5 5300U 14-Inch (35.56 cms) Laptop (8 GB/256 GB SSD/Windows 10/Intel HD Graphics/Black/), Latitude E5450","18,599",3.4 out of 5 stars,"₹18,599","Thursday, 25 May"
Acer Extensa 15 AMD Ryzen 3 7320U Quad-Core Processor (8 GB/512 GB SSD/Windows 11 Home/AMD Radeon Graphics/1.78 KG/Steel Gray) EX215-23 Full HD Display Laptop,"32,990",5.0 out of 5 stars,"₹32,990","Friday, 26 May"
"HP Laptop 15, 13th Gen Intel Core i3-1315U,15.6inch(39.6cm) FHD Anti-Glare Laptop/8GB RAM/512GB SSD/Intel UHD Graphics/Win 11/MSO 21/FHD Camera/Alexa/Moonlight Blue/1.6 Kgs 15-fd0018TU","47,490",,"₹47,490","Friday, 26 May"
"Dell Gaming G15 5525, AMD R5-6600H, 16GB, 512GB SSD, RTX 3050 (4GB GDDR6), 15.6"" (39.62Cms) FHD WVA AG 120Hz 250 nits, Windows 11 + MSO'21, 15 Month Mcafee, Phantom Grey with speckles, 2.51Kgs","74,490",4.1 out of 5 stars,"₹74,490","Friday, 26 May"
"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i7-13650HX 13th Gen, 16"" FHD+ 165Hz, 6GB RTX 4050, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/4-Zone RGB/Green/2.50 Kg), G614JU-N3201WS","1,52,990",5.0 out of 5 stars,"₹1,52,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 1 Ryzen 3 7320U 15.6"" (39.62cm) FHD Laptop (8GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Cloud Grey/1.58Kg), 82VG009MIN","40,990",3.0 out of 5 stars,"₹40,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Saturday, 27 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Wednesday, 24 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 1 Ryzen 3 7320U 15.6"" (39.62cm) FHD Laptop (8GB/512GB SSD/Win 11/Office 2021/2 Year Warranty/Alexa Built-in/3 Month Game Pass/Cloud Grey/1.58Kg), 82VG009MIN","40,990",3.0 out of 5 stars,"₹40,990","Tomorrow, 23 May"
"HP 14s, 12th Gen Intel Core i3-1215U, 14-inch(35.6 cm) Micro-Edge, Anti-Glare, FHD Laptop(8GB RAM/512GB SSD/Alexa/Win 11/MSO 2021/Intel UHD Graphics/Dual Speakers/1.41 Kg/Natural Silver) 14s-dy5008TU","44,490",4.1 out of 5 stars,"₹44,490","Wednesday, 24 May"
"HP 15s, AMD Ryzen 5 5500U, 15.6 inch(39.6cm) FHD Micro-Edge Anti-Glare Laptop (8GB RAM/512 GB SSD/AMD Radeon Graphics/Win 11/MSO 21/Alexa/Dual Speakers/1.69 Kgs/Natural Silver) 15s-eq2223AU","44,490",4.2 out of 5 stars,"₹44,490","Tomorrow, 23 May"
"HP Chromebook 15a Intel Celeron N4500 15.6 inch (39.6cm) HD,Anti-Glare, Micro-Edge Laptop(4GB RAM/128 GB eMMC/Intel UHD Graphics/Google Assistant/Chrome 64/Numeric Keypad/Dual Speaker) 15a- na0012TU","29,027",,"₹29,027","Tomorrow, 23 May"
"Lenovo ThinkBook 14 Intel 11th Gen Core i3 14"" (35.56cm) FHD 220 Nits Antiglare Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Mineral Grey/1.4 kg), 20VDA0V1IH","40,499",3.9 out of 5 stars,"₹40,499","Tomorrow, 23 May"
"Acer Predator Helios Neo 16 Gaming Laptop 13th Gen Intel Core i7 Processor (16 GB/1 TB SSD/Windows 11 Home/NVIDIA® GeForce RTX™ 4050) PHN16-71, (16"") WUXGA Display","1,29,990",5.0 out of 5 stars,"₹1,29,990","Wednesday, 24 May"
"ASUS Vivobook Go 14 (2023), AMD Ryzen 3 7320U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Cool Silver/1.38 kg), E1404FA-NK321WS","38,650",,"₹38,650","Saturday, 27 May"
"Lenovo E41-55 AMD 14-inch HD 220 Nits Antiglare Thin and Light Laptop (AMD Athlon A3050U/4GB RAM/1TB HDD/DOS/Integrated AMD Graphics/Grey/1 Year Onsite/1.59 kg), 82FJ00B2IH","18,590",3.6 out of 5 stars,"₹18,590","Wednesday, 24 May"
"Lenovo Yoga Slim 7 Pro Intel Evo Core i5-11320H 14""(35.6cm) 2.8K Laptop(16GB/512GB SSD/Win11/MSO 2021/90Hz/3Yr Brand Warranty/1.3Kg),82NC00EWIN,5% Instant Off on APay ICICI CreditCard (Prime only)","69,990",4.2 out of 5 stars,"₹69,990","Tomorrow, 23 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","51,990",4.0 out of 5 stars,"₹51,990","Tomorrow, 23 May"
"Acer Aspire 3 Thin and Light Laptop AMD Ryzen 5 7520U Quad-Core Processor (8 GB/ 512 GB SSD/Windows 11 Home/MS Office) Pure Silver, A315-24, 39.6 cm (15.6 inches) FHD Display / 1.78 Kg","44,990",3.6 out of 5 stars,"₹44,990","Thursday, 25 May"
"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","19,179",3.9 out of 5 stars,"₹19,179","Thursday, 25 May"
"Dell Vostro 3420 Laptop,11th Gen Intel Core i3-1115G4, 8GB DDR4, 512GB SSD, 14.0"" (35.56Cms) FHD WVA AG 250 nits, Win 11+ MSO'21, 15 Month McAfee, Titan Grey, 1.48Kgs","39,990",4.1 out of 5 stars,"₹39,990","Tomorrow, 23 May"
"ASUS Vivobook 16X (2022), AMD Ryzen 7 5800H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB712WS","59,990",4.4 out of 5 stars,"₹59,990","Wednesday, 24 May"
"Dell Inspiron 3525 Laptop, AMD Ryzen R3-5425U, 8GB, 512GB, 15.6"" (39.62Cms) FHD WVA AG 120Hz 250 nits, Windows 11 + MSO'21, Platinum Silver (1.68Kgs D560764WIN9S)","39,990",4.0 out of 5 stars,"₹39,990","Tomorrow, 23 May"
"ASUS TUF Gaming F15 (2023) 90WHr Battery, Intel Core i7-13700H 13th Gen, 15.6"" FHD 144Hz, 6GB RTX 4050, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/1-Zone RGB/Gray/2.20 Kg), FX507VU-LP091WS","1,33,980",,"₹1,33,980","Saturday, 27 May"
"ASUS Vivobook S15 OLED 2022, 15.6"" 39.62 cm FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Black/1.8 kg) K3502ZA-L502WS","71,990",3.9 out of 5 stars,"₹71,990","Friday, 26 May"
"HP Victus AMD Ryzen 7-5800H 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/RTX 3050 4GB Graphics/144Hz/9ms Response Time/Win 11/MSO/Backlit KB/B&O Audio/Xbox Pass(30 Day)),15-fb0052AX","77,441",,"₹77,441","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Saturday, 27 May"
"Lenovo Legion5Pro Intel Core i7 11thGen (40cm) QHD 16:10 IPS Gaming Laptop(16GB/1TB SSD/RTX 3060 6GB Graphics/165Hz/Windows 11/MS Office/Blue Backlit/3months Game Pass/Stingray/2.5Kg),82JD005KIN","1,24,990",4.2 out of 5 stars,"₹1,24,990","Wednesday, 24 May"
"Lenovo IdeaPad 3 11th Gen Intel Core i3 15.6"" FHD Thin & Light Laptop(8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Xbox Game Pass/Platinum Grey/1.7Kg), 81X800N2IN","38,990",4.1 out of 5 stars,"₹38,990","Thursday, 25 May"
"ASUS Vivobook 16X (2022), AMD Ryzen 5 5600H, 16"" (40.64 cms) FHD+, Thin and Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Silver/1.88 kg), M1603QA-MB512WS","52,990",4.3 out of 5 stars,"₹52,990","Saturday, 27 May"
"Lenovo Yoga Slim 7 Pro Intel Evo Core i5-11320H 14""(35.6cm) 2.8K Laptop(16GB/512GB SSD/Win11/MSO 2021/90Hz/3Yr Brand Warranty/1.3Kg),82NC00EWIN,5% Instant Off on APay ICICI CreditCard (Prime only)","69,990",4.2 out of 5 stars,"₹69,990","Tomorrow, 23 May"
Xiaomi NoteBook Pro 120 12th Gen Intel i5-12450H Thin & Light (16GB LPDDR5 RAM/512GB SSD/Iris Xe Graphics/14³ 2.5K Resolution/120Hz Display/Win 11/Thunderbolt 4/MS Office 21/Fingerprint Sensor/1.45Kg),"64,999",4.0 out of 5 stars,"₹64,999","Tomorrow, 23 May"
"Lenovo V15 AMD Ryzen 3 5300U 15.6"" (39.62cm) FHD 250 nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11/1 Year Onsite Warranty/Iron Grey/1.7 Kg), 82KDA01BIH","32,990",3.5 out of 5 stars,"₹32,990","Friday, 26 May"
"Samsung Galaxy Book3 Pro 360 Intel 13th Gen i7 EvoTM 40.62cm(16"") Touchscreen 2-in-1 3K Display, 120Hz, Thin & Light Laptop(16 GB/1 TB SSD/Windows 11/MS Office/S-Pen/Graphite/1.6Kg), NP960QFG-KA3IN","1,79,990",5.0 out of 5 stars,"₹1,79,990","Tomorrow, 23 May"
"ASUS Zenbook Pro Duo 15 OLED (2022),15.6""(39.62 cms) 4K OLED Touch,Intel Core i7-12700H 12th Gen,Dual Screen Laptop(32GB/1TB SSD/6GB GeForce RTX 3060/Windows 11/Office 2021/Blue/2.3 kg),UX582ZM-H701WS","1,99,990",4.0 out of 5 stars,"₹1,99,990","Friday, 26 May"
"Dell Inspiron 3511 Laptop,11th Gen Intel Core I5-1135G7, Windows 11 + MSO'21, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD AG Backlit KB, Platinum Silver (D560784Win9S, 1.8Kgs)","52,900",3.4 out of 5 stars,"₹52,900","Wednesday, 24 May"
"HP 255 G8 Notebook PC,AMD Ryzen 3 3250U, 15.6 inch(39.6cm) Anti-Glare HD Laptop/8GB RAM/512GB SSD/Numeric Keypad/AMD Radeon Graphics/Win 11/1.74 Kgs 689T4PA","35,666",4.1 out of 5 stars,"₹35,666","Thursday, 25 May"
"MSI Gaming GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GTX1650 4GB GDDR6/ Black/1.86Kg), 11SC-853IN","54,990",4.2 out of 5 stars,"₹54,990","Tomorrow, 23 May"
"Lenovo Yoga Slim 7 Pro Intel Evo Core i5-11320H 14""(35.6cm) 2.8K Laptop(16GB/512GB SSD/Win11/MSO 2021/90Hz/3Yr Brand Warranty/1.3Kg),82NC00EWIN,5% Instant Off on APay ICICI CreditCard (Prime only)","69,990",4.2 out of 5 stars,"₹69,990","Tomorrow, 23 May"
"ASUS Vivobook S 15 OLED (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/75W Battery/Silver/1.7 kg) S5504VA-MA543WS","86,670",5.0 out of 5 stars,"₹86,670","Saturday, 27 May"
"Lenovo ThinkPad E14 Intel Core i3 11th Gen 14"" FHD IPS Thin and Light Laptop (8GB RAM/256 SSD/DOS/Fingerprint Reader/Black/1.59 kg), 20TAS14A00","42,999",3.8 out of 5 stars,"₹42,999","Tomorrow, 23 May"
"ASUS Vivobook Go 14 (2023), AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.38 kg), E1404FA-NK522WS","49,410",3.5 out of 5 stars,"₹49,410","Saturday, 27 May"
"HP 15 AMD Ryzen 3 5300U 15.6 inches FHD Thin & Light Laptop (8GB RAM/512GB SSD/Windows 10 Home/MS Office/Natural Silver/1.69 Kg), 15s-eq2042AU","37,990",4.3 out of 5 stars,"₹37,990","Tomorrow, 23 May"
"MSI Modern 14, Intel 13th Gen. i5-1335U, 36CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C13M-436IN","62,990",,"₹62,990","Tomorrow, 23 May"
"ASUS TUF Gaming F17 (2023) 90WHr Battery, Intel Core i9-13900H 13th Gen, 17.3"" FHD 144Hz, 8GB RTX 4060, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/1-Zone RGB/Gray/2.60 Kg), FX707VV-HX067WS","1,57,979",,"₹1,57,979","Tomorrow, 23 May"
"HP Victus Gaming Latest 12th Gen Intel Core i5 12450H Processor 15.6 inch(39.6 cm) FHD Gaming Laptop (8GB RAM/512GB SSD/GTX 1650 4GB Graphics/144Hz/BL KB/Win 11/MSO/B&O/Alexa/Xbox Pass), 15-fa0070TX","64,400",4.1 out of 5 stars,"₹64,400","Thursday, 25 May"
"HP Victus Gaming Latest AMD Ryzen 5 5600H Processor 16.1 inch(40.9 cm) FHD Gaming Laptop (8Gb RAM/512 Gb SSD/144 Hz/Geforce GTX 1650/Alexa/B&O/Backlit KB/Win 11/MSO/Xbox Game Pass),16-E0301Ax","59,490",4.4 out of 5 stars,"₹59,490","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK006DIN","43,980",4.0 out of 5 stars,"₹43,980","Saturday, 27 May"
"Honor MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (16GB/512GB NVMe SSD, 14-inch (35.56 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.43Kg), Gray","51,990",4.0 out of 5 stars,"₹51,990","Tomorrow, 23 May"
"Lenovo IdeaPad Slim 5 Intel Core i5 11th Gen 15.6"" (39.62cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.66Kg), 82FG01B5IN","59,990",4.2 out of 5 stars,"₹59,990","Thursday, 25 May"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit/2Yr Warranty/3months Game Pass/Arctic Grey/1.63Kg), 82RK0085IN","58,700",4.1 out of 5 stars,"₹58,700","Wednesday, 24 May"
"Dell Inspiron 3511 Laptop,11th Gen Intel Core I5-1135G7, Windows 11 + MSO'21, 8GB, 512GB SSD, 15.6"" (39.62Cms) FHD AG Backlit KB, Platinum Silver (D560784Win9S, 1.8Kgs)","52,900",3.4 out of 5 stars,"₹52,900","Wednesday, 24 May"
"HP Pavilion 15 AMD Ryzen 5-5625U 8Gb Ram/512Gb Ssd 15.6 Inches Laptop Fhd IPS Micro-Edge Display/Radeon Graphics/Windows 11 Home/Backlit Kb/Alexa/B&O Audio/Ms Office 2021, 15-Eh2018Au, Natural Silver","54,990",4.2 out of 5 stars,"₹54,990","Friday, 26 May"
"MSI GF63 Thin, Intel 11th Gen. i5-11400H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA RTX 3050 4GB GDDR6/Black/1.86Kg), 11UC-867IN","59,990",4.1 out of 5 stars,"₹59,990","Tomorrow, 23 May"
